Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6075,6,0.0,86372317,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0231555673,86372317.0,0.0,86372317,86372317,86372317,86372317.0,0.0,86372317,86372317,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0231555673,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,86372317.0,0.0,86372317,86372317,Benign
51222,6,0.0,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,296,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,434,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,184331.797235023,4608.2949308756,434.0,0.0,434,434,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2304.1474654378,2304.1474654378,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,132,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15151.5151515152,132.0,0.0,132,132,132,132.0,0.0,132,132,0,0.0,0.0,0,0,0,0,0,0,40,0,15151.5151515152,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
80,6,0.0,42348,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47.22773212,42348.0,0.0,42348,42348,42348,42348.0,0.0,42348,42348,0,0.0,0.0,0,0,0,0,0,0,64,0,47.22773212,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
443,6,0.0,1,1,2,64,31,64,64,64.0,0.0,31,0,15.5,21.92031022,95000000.0,3000000.0,0.5,0.707106781,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,20,40,1000000.0,2000000.0,0,64,39.75,30.72865113,944.25,0,1,0,0,1,0,0,0,2,53.0,64.0,15.5,0,0,0,0,0,0,1,64,2,31,298,298,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,54251311,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0368654686,54251311.0,0.0,54251311,54251311,54251311,54251311.0,0.0,54251311,54251311,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0368654686,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,30651,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.25072591,30651.0,0.0,30651,30651,30651,30651.0,0.0,30651,30651,0,0.0,0.0,0,0,0,0,0,0,40,0,65.25072591,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
3389,6,0.0,2191020,8,10,1132,1581,661,0,141.5,222.7920235,1173,0,158.1,367.7307137,1238.236073,8.215351754,128883.5294,227840.9879,954330,44,2191020,313002.8571,428651.8333,1221148,48,2165600,240622.2222,278781.9885,954330,33732,0,0,0,0,172,212,3.651267446,4.564084308,0,1173,142.7894737,296.9505344,88179.61988,0,0,0,1,0,0,0,0,1,150.7222222,141.5,158.1,0,0,0,0,0,0,8,1132,10,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,2030067,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9851891588,2030067.0,0.0,2030067,2030067,2030067,2030067.0,0.0,2030067,2030067,0,0.0,0.0,0,0,0,0,0,0,64,0,0.9851891588,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,1351,3,4,340,935,340,0,113.3333333,196.2990915,935,0,233.75,467.5,943745.3738,5181.34715,225.1666667,260.3777384,654,3,986,493.0,227.6883835,654,332,1348,449.3333333,493.6925494,993,29,0,0,0,0,72,92,2220.57735,2960.7698,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,1,182.1428571,113.3333333,233.75,0,0,0,0,0,0,3,340,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
39226,6,0.0,4302314,5,3,935,406,935,0,187.0,418.1447118,406,0,135.3333333,234.4042093,311.6927309,1.859464465,614616.2857,1560273.401,4152146,3,4302314,1075578.5,2051456.694,4152149,40,100452,50226.0,56236.20231,89991,10461,0,0,0,0,168,104,1.162165291,0.697299174,0,935,149.0,323.8927292,104906.5,0,0,0,0,1,0,0,0,0,167.625,187.0,135.3333333,0,0,0,0,0,0,5,935,3,406,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,8786,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,227.6348737,8786.0,0.0,8786,8786,8786,8786.0,0.0,8786,8786,0,0.0,0.0,0,0,0,0,0,0,40,0,227.6348737,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,0.0,1650,1,1,48,305,48,48,48.0,0.0,305,305,305.0,0.0,213939.393939394,1212.1212121212,1650.0,0.0,1650,1650,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,606.0606060606,606.0606060606,48,305,133.6666666667,148.3790191817,22016.3333333333,0,0,0,0,0,0,0,0,1,200.5,48.0,305.0,0,0,0,0,0,0,1,48,1,305,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57956,6,0.0,15832,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,78954.01718,442.1424962,2638.666667,6169.725234,15229,6,15832,3958.0,7773.076397,15617,6,15229,15229.0,0.0,15229,15229,0,0,0,0,124,40,315.8160687,126.3264275,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
33662,6,0.0,4145008,5,3,935,396,935,0,187.0,418.1447118,396,0,132.0,228.6307066,321.1091511,1.930032463,592144.0,1515173.789,4027663,7,4145008,1036252.0,1995038.275,4027671,27,116929,58464.5,6822.873332,63289,53640,0,0,0,0,168,104,1.206270289,0.723762174,0,935,147.8888889,322.9165699,104275.1111,0,0,0,0,1,0,0,0,0,166.375,187.0,132.0,0,0,0,0,0,0,5,935,3,396,219,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3372,6,0.0,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
616,6,0.0,252,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7936.507937,252.0,0.0,252,252,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3968.253968,3968.253968,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,2489,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,803.5355564,2489.0,0.0,2489,2489,2489,2489.0,0.0,2489,2489,0,0.0,0.0,0,0,0,0,0,0,64,0,803.5355564,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,40785,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49.03763639,40785.0,0.0,40785,40785,40785,40785.0,0.0,40785,40785,0,0.0,0.0,0,0,0,0,0,0,64,0,49.03763639,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,17,0.0,17758,1,1,38,122,38,38,38.0,0.0,122,122,122.0,0.0,9010.0236513121,112.6252956414,17758.0,0.0,17758,17758,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,56.3126478207,56.3126478207,38,122,66.0,48.4974226119,2352.0,0,0,0,0,0,0,0,0,1,99.0,38.0,122.0,0,0,0,0,0,0,1,38,1,122,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,25242,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,11409.5555,158.4660486,8414.0,14017.14875,24596,27,24596,24596.0,0.0,24596,24596,27,27.0,0.0,27,27,0,0,0,0,16,16,79.23302432,79.23302432,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,0,0,0,0,0,0,2,88,2,200,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,899,1,1,30,46,30,30,30.0,0.0,46,46,46.0,0.0,84538.3759733037,2224.6941045606,899.0,0.0,899,899,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1112.3470522803,1112.3470522803,30,46,35.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,53.0,30.0,46.0,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,190395,2,2,82,608,41,41,41.0,0.0,304,304,304.0,0.0,3624.044749,21.00895507,63465.0,82392.24189,156598,71,33726,33726.0,0.0,33726,33726,71,71.0,0.0,71,71,0,0,0,0,16,16,10.50447753,10.50447753,41,304,146.2,144.0510326,20750.7,0,0,0,0,0,0,0,0,1,182.75,41.0,304.0,0,0,0,0,0,0,2,82,2,608,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
52054,6,0.0,9,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,960,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,186458.3333,2083.333333,960.0,0.0,960,960,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1041.666667,1041.666667,40,139,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
3389,6,0.0,5015424,5,2,106,0,53,0,21.2,29.02929555,0,0,0.0,0.0,21.13480336,1.395694561,835904.0,2024592.99,4968459,47,5015424,1253856.0,2476717.207,4968832,91,41527,41527.0,0.0,41527,41527,0,0,0,0,112,64,0.996924687,0.398769875,0,53,13.25,24.53423264,601.9285714,0,0,1,1,0,0,0,1,0,15.14285714,21.2,0.0,0,0,0,0,0,0,5,106,2,0,8192,63947,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,41476,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,72.33098659,20738.0,25624.13554,38857,2619,41476,20738.0,25624.13554,38857,2619,0,0.0,0.0,0,0,0,0,0,0,96,0,72.33098659,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
50745,6,0.0,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,3958602,4,5,375,935,375,0,93.75,187.5,935,0,187.0,418.1447118,330.9249073,2.273529898,494825.25,1382010.301,3915009,6,3957901,1319300.333,2247984.663,3915015,9864,3958596,989649.0,1950347.785,3915016,24,0,0,0,0,136,168,1.010457732,1.263072165,0,935,131.0,306.0936676,93693.33333,0,0,0,0,1,1,0,0,1,145.5555556,93.75,187.0,0,0,0,0,0,0,4,375,5,935,225,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
443,6,0.0,96528,8,7,1552,4796,726,0,194.0,273.7052637941,1460,0,685.1428571429,665.365671034,65763.3018398807,155.3953257086,6894.8571428572,10006.1983164063,23357,16,96528,13789.7142857143,11405.3276398106,23937,44,74085,12347.5,13012.1122459038,26924,37,0,0,0,0,172,152,82.8775070446,72.517818664,0,1460,396.75,532.2364762647,283275.666666667,0,0,0,1,0,0,0,0,0,423.2,194.0,685.1428571429,0,0,0,0,0,0,8,1552,7,4796,8192,1021,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
32856,6,0.0,4861349,5,3,935,290,935,0,187.0,418.1447118,290,0,96.66666667,167.4315781,251.9876684,1.645633753,694478.4286,1780657.424,4732311,7,4861349,1215337.25,2344871.191,4732319,45,76316,38158.0,9711.404533,45025,31291,0,0,0,0,168,104,1.028521096,0.617112657,0,935,136.1111111,314.5609815,98948.61111,0,0,0,0,1,0,0,0,0,153.125,187.0,96.66666667,0,0,0,0,0,0,5,935,3,290,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,57628246,203,104,56083,189891,680,0,276.2709359606,291.6989844299,1935,0,1825.875,320.3818015843,4268.2888526574,5.3272487245,188327.601307189,363640.210430257,1058009,21,57626014,285277.297029703,415766.542113726,1058009,427,57628219,559497.27184466,434393.12231493,1060560,35,0,0,0,0,4072,2092,3.5225781468,1.8046705777,0,1935,798.6168831169,793.976843073,630399.227336182,0,0,1,1,0,0,0,1,0,801.2182410423,276.2709359606,1825.875,0,0,0,0,0,0,203,56083,104,189891,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
50687,6,0.0,3206,2,1,38,0,38,0,19.0,26.87005769,0,0,0.0,0.0,11852.77604,935.7454772,1603.0,2242.94271,3189,17,3206,3206.0,0.0,3206,3206,0,0.0,0.0,0,0,1,0,0,0,40,20,623.8303182,311.9151591,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,54143546,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036938844,54143546.0,0.0,54143546,54143546,54143546,54143546.0,0.0,54143546,54143546,0,0.0,0.0,0,0,0,0,0,0,40,0,0.036938844,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,0.0,617,1,1,33,85,33,33,33.0,0.0,85,85,85.0,0.0,191247.9741,3241.491086,617.0,0.0,617,617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1620.745543,1620.745543,33,85,50.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,75.5,33.0,85.0,0,0,0,0,0,0,1,33,1,85,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,401,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,199501.2469,4987.531172,401.0,0.0,401,401,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2493.765586,2493.765586,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
51678,6,0.0,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
80,6,0.0,3059,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,653.8084341,3059.0,0.0,3059,3059,3059,3059.0,0.0,3059,3059,0,0.0,0.0,0,0,0,0,0,0,40,0,653.8084341,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,0.0,61981,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.40192962,30990.5,14596.80528,41312,20669,61981,30990.5,14596.80528,41312,20669,0,0.0,0.0,0,0,0,0,0,0,96,0,48.40192962,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,6754,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,296.1208173,6754.0,0.0,6754,6754,6754,6754.0,0.0,6754,6754,0,0.0,0.0,0,0,0,0,0,0,40,0,296.1208173,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
50001,6,0.0,215,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9302.325581,215.0,0.0,215,215,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4651.162791,4651.162791,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
6100,6,0.0,3,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,333333.3333,333333.3333,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
53,17,0.0,19833,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,4739.575455,100.842031,19833.0,0.0,19833,19833,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,50.42101548,50.42101548,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
56652,6,0.0,4667949,5,5,935,1128,935,0,187.0,418.1447118,376,0,225.6,205.9436816,441.949987,2.142268478,518661.0,1351831.167,4113218,6,4667949,1166987.25,1978086.285,4113224,29,515523,128880.75,134320.3108,258437,1471,0,0,0,0,168,168,1.071134239,1.071134239,0,935,187.5454545,301.9017601,91144.67273,0,0,0,0,1,0,0,0,1,206.3,187.0,225.6,0,0,0,0,0,0,5,935,5,1128,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
63981,6,0.0,15762,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,78289.55716,444.1060779,2627.0,6154.905653,15188,5,15762,3940.5,7704.348404,15496,5,15188,15188.0,0.0,15188,15188,0,0,0,0,124,40,317.2186271,126.8874508,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,9342,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,214.0869193,9342.0,0.0,9342,9342,9342,9342.0,0.0,9342,9342,0,0.0,0.0,0,0,0,0,0,0,40,0,214.0869193,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,0.0,35676,2,2,96,610,48,48,48.0,0.0,305,305,305.0,0.0,19789.2140374481,112.1201928467,11892.0,16628.0783916844,30893,1,30893,30893.0,0.0,30893,30893,1,1.0,0.0,1,1,0,0,0,0,16,16,56.0600964234,56.0600964234,48,305,150.8,140.7646972788,19814.7,0,0,0,0,0,0,0,0,1,188.5,48.0,305.0,0,0,0,0,0,0,2,96,2,610,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50594,6,0.0,4111570,5,3,935,356,935,0,187.0,418.1447118,356,0,118.6666667,205.5366958,313.9919787,1.945728761,587367.1429,1514519.485,4021664,3,4111570,1027892.5,1996244.6,4021670,850,85966,42983.0,11424.01716,51061,34905,0,0,0,0,168,104,1.216080475,0.729648285,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187.0,118.6666667,0,0,0,0,0,0,5,935,3,356,237,211,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,1931515,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0354566234,1931515.0,0.0,1931515,1931515,1931515,1931515.0,0.0,1931515,1931515,0,0.0,0.0,0,0,0,0,0,0,64,0,1.0354566234,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
80,6,0.0,29944,3,4,333,935,333,0,111.0,192.2576396,935,0,233.75,467.5,42345.712,233.7697034,4990.666667,7607.438036,15117,3,14806,7403.0,10033.84523,14498,308,29936,9978.666667,8627.637239,15117,18,0,0,0,0,72,92,100.1870158,133.5826877,0,935,158.5,334.6930363,112019.4286,0,0,1,1,0,0,0,1,1,181.1428571,111.0,233.75,0,0,0,0,0,0,3,333,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6,0.0,5686426,9,7,350,5726,193,0,38.88888889,71.12918607,1460,0,818.0,705.7279929,1068.509464,2.813718142,379095.0667,1438591.844,5578996,0,5686426,710803.25,1967197.639,5578996,12,35435,5905.833333,7931.625342,19140,0,0,0,0,0,192,152,1.582716455,1.231001687,0,1460,357.4117647,589.2066763,347164.5074,0,0,1,1,0,0,0,1,0,379.75,38.88888889,818.0,0,0,0,0,0,0,9,350,7,5726,8192,119,3,20,107418.0,0.0,107418,107418,5578996.0,0.0,5578996,5578996,Infiltration
443,6,0.0,83506,9,7,553,3773,202,0,61.44444444,87.53443767,1460,0,539.0,655.4329358,51804.66074,191.6029986,5567.066667,8909.846667,30419,1,83506,10438.25,10439.73501,30419,27,54870,9145.0,16146.66808,40916,1,0,0,0,0,192,152,107.7766867,83.82631188,0,1460,254.4705882,474.7129551,225352.3897,0,0,1,1,0,0,0,1,0,270.375,61.44444444,539.0,0,0,0,0,0,0,9,553,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
3389,6,0.0,2057769,10,7,674,301,187,0,67.4,68.001960756,197,0,43.0,74.6681547471,473.8141161617,8.2613743331,128610.5625,223908.779459841,747240,3,2057769,228641.0,281383.812614994,747240,3,1438419,239736.5,357604.834884401,962156,236,0,0,0,0,212,152,4.8596319606,3.4017423724,0,197,54.1666666667,68.8683740274,4742.8529411765,0,0,1,1,0,0,0,1,0,57.3529411765,67.4,43.0,0,0,0,0,0,0,10,674,7,301,8192,63326,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,0.0,56243487,153,104,54995,72491,646,0,359.4444444444,271.4171844443,1068,0,697.0288461538,368.2719936348,2266.6802291259,4.5694179666,219701.12109375,412490.671655062,1094595,4,56241883,370012.388157895,481069.754761007,1094595,289,56243483,546053.233009709,553771.116741034,1151475,37,0,0,0,0,3072,2092,2.7203149762,1.8491029904,0,1068,494.1317829457,355.4347779809,126333.881398365,0,0,1,1,0,0,0,1,0,496.0544747082,359.4444444444,697.0288461538,0,0,0,0,0,0,153,54995,104,72491,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,BruteForce
